procurement-id_id-approvisionnement,Project-number_Numéro-de-projet,Vendor-name_Nom-du-fournisseur,Payment-date_Date-de-paiement,Proper-Invoice-Received-Date_date-de-réception-de-la-facture-en-règle
EJ19682721,R.041736.249,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-10,2019-06-16
EJ19682721,R.041736.262,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-10,2019-06-16
EJ19682733,R.041736.421,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-10,2019-06-16
EJ19682733,R.041736.501,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-10,2019-06-16
EJ19682733,R.041736.504,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-10,2019-06-16
EJ19682733,R.041736.507,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-10,2019-06-16
EJ19682733,R.041736.508,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-10,2019-06-16
EJ19682733,R.041736.509,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-10,2019-06-16
EP76061571,R.060749.431,"WSP CANADA INC",2019-07-10,2019-06-12
EJ19690410,R.064594.523,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-10,2019-06-16
EJ19690410,R.064594.524,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-10,2019-06-16
EE52083043,R.081008.001,"MAÇONNERIE DYNAMIQUE LTÉE",2019-07-10,2019-06-14
ED00192696,R.081199.001,"FITZGERALD & SNOW (2010) LTD.",2019-07-10,2019-06-06
E191569001,R.082938.001,"ADVANCED ENERGY SYSTEMS",2019-07-10,2019-06-10
EE52092457,R.090297.200,"T3P CONSTRUCTION INC",2019-07-10,2019-06-11
EQ75191239,,"PARSONS INC",2019-07-11,2019-06-17
EJ19651337,R.011899.059,"CUMMINS CANADA ULC",2019-07-11,2019-06-17
EJ19651337,R.011900.035,"CUMMINS CANADA ULC",2019-07-11,2019-06-17
EJ19652022,R.041736.172,"SIEMENS CANADA LIMITED",2019-07-11,2019-06-12
EJ19680923,R.041736.427,"CUMMINS CANADA ULC",2019-07-11,2019-06-17
EJ19680923,R.041736.428,"CUMMINS CANADA ULC",2019-07-11,2019-06-17
EJ19680923,R.041736.429,"CUMMINS CANADA ULC",2019-07-11,2019-06-17
EJ19652022,R.041736.492,"SIEMENS CANADA LIMITED",2019-07-11,2019-06-12
EJ19652022,R.041736.494,"SIEMENS CANADA LIMITED",2019-07-11,2019-06-12
EJ19652022,R.041736.495,"SIEMENS CANADA LIMITED",2019-07-11,2019-06-12
EQ75491813,R.051213.001,"LANDFORM CIVIL INFRASTRUCTURES INC.",2019-07-11,2019-06-17
EH90181236,R.061511.318,"E D BRUNET ET ASSOCIÉS CANADA INC.",2019-07-11,2019-06-17
EQ75170996,R.076951.019,"MAPLE REINDERS CONSTRUCTORS LTD.",2019-07-11,2019-06-13
EQ75162678,R.076951.059,"ELLISDON CIVIL LTD, CHANT LTD,",2019-07-11,2019-06-07
EQ75170996,R.076951.139,"MAPLE REINDERS CONSTRUCTORS LTD.",2019-07-11,2019-06-13
EQ75170996,R.076951.239,"MAPLE REINDERS CONSTRUCTORS LTD.",2019-07-11,2019-06-13
EQ75170996,R.076951.339,"MAPLE REINDERS CONSTRUCTORS LTD.",2019-07-11,2019-06-13
EQ75170996,R.076951.439,"MAPLE REINDERS CONSTRUCTORS LTD.",2019-07-11,2019-06-13
EQ75170996,R.076951.539,"MAPLE REINDERS CONSTRUCTORS LTD.",2019-07-11,2019-06-13
EQ75170996,R.076951.639,"MAPLE REINDERS CONSTRUCTORS LTD.",2019-07-11,2019-06-13
EQ75170996,R.076951.739,"MAPLE REINDERS CONSTRUCTORS LTD.",2019-07-11,2019-06-13
EQ75162678,R.076951.809,"ELLISDON CIVIL LTD, CHANT LTD,",2019-07-11,2019-06-07
EQ75170996,R.076951.839,"MAPLE REINDERS CONSTRUCTORS LTD.",2019-07-11,2019-06-13
EQ75162678,R.076951.909,"ELLISDON CIVIL LTD, CHANT LTD,",2019-07-11,2019-06-07
EQ75170996,R.076951.939,"MAPLE REINDERS CONSTRUCTORS LTD.",2019-07-11,2019-06-13
EQ75162678,R.076951.999,"ELLISDON CIVIL LTD, CHANT LTD,",2019-07-11,2019-06-07
EE52081001,R.077849.001,"CONSTRUCTION SIMDEV INC.",2019-07-11,2019-06-17
EQ75470833,R.079554.001,"POMERLEAU INC.",2019-07-11,2019-06-17
EE52092159,R.081014.200,"LES DALLES PARKO INC.",2019-07-11,2019-06-17
EF183291,R.090928.001,"THYSSENKRUPP ELEVATOR (CANADA)",2019-07-11,2019-06-14
EP73183336,R.094977.063,"2452758 ONTARIO LTD.",2019-07-11,2019-06-17
EC37392229,R.100908.001,"GULF OPERATORS LTD.",2019-07-11,2019-06-17
EN19603874,R.041736.166,"OTIS CANADA INC",2019-07-12,2019-06-18
EJ1960401,R.041736.266,"OTIS CANADA INC",2019-07-12,2019-06-18
EJ19662536,R.041736.809,"GENREP LTD/LTEE",2019-07-12,2019-06-18
EC15172663,R.051357.006,"GEMTEC CONSULTING ENGINEERS AND",2019-07-12,2019-06-18
EJ19670523,R.064512.051,"LAR-MEX INC.",2019-07-12,2019-06-18
EJ19670523,R.064594.555,"LAR-MEX INC.",2019-07-12,2019-06-18
EJ19680241,R.064594.556,"BAXTEC MANAGEMENT CORPORATION",2019-07-12,2019-06-18
EB14490543,R.065476.700,"JONELJIM CONCRETE CONSTRUCTION",2019-07-12,2019-06-18
EC01593152,R.089242.001,"MAXIM 2000 INC.",2019-07-12,2019-06-18
E172412001,R.090411.003,"FRASER RIVER PILE&DREDGE (GP) INC.O",2019-07-12,2019-06-10
EF192176,R.095142.001,"CONSTRUCTION CÔTÉ & FILS INC.",2019-07-12,2019-06-15
EB14492089,R.100040.001,"TRI COUNTY CONSTRUCTION LIMITED",2019-07-12,2019-06-18
EJ19670141,,"JOHNSON CONTROLS CANADA LP",2019-07-13,2019-06-19
EJ19690370,,"R&R AUTOMATION INC.",2019-07-13,2019-06-19
EJ19690762,,"SIEMENS CANADA LIMITED",2019-07-13,2019-06-19
EP75670422,R.011801.212,"POMERLEAU INC.",2019-07-13,2019-06-13
EP75670422,R.011945.176,"POMERLEAU INC.",2019-07-13,2019-06-13
EJ19662558,R.026001.070,"CPE DIVISION B INC",2019-07-13,2019-06-19
EJ19682721,R.041736.240,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-13,2019-06-19
EJ19682721,R.041736.249,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-13,2019-06-19
EJ19682721,R.041736.262,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-13,2019-06-19
EJ19682733,R.041736.421,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-13,2019-06-19
EJ19682733,R.041736.501,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-13,2019-06-19
EJ19682733,R.041736.504,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-13,2019-06-19
EJ19682733,R.041736.507,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-13,2019-06-19
EJ19682733,R.041736.508,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-13,2019-06-19
EJ19682733,R.041736.509,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-13,2019-06-19
EJ19682734,R.041736.511,"TYCO INTEGRATED FIRE & SECURITY",2019-07-13,2019-06-19
EJ19682734,R.041736.512,"TYCO INTEGRATED FIRE & SECURITY",2019-07-13,2019-06-19
EJ19682734,R.041736.513,"TYCO INTEGRATED FIRE & SECURITY",2019-07-13,2019-06-19
EJ19682734,R.041736.535,"TYCO INTEGRATED FIRE & SECURITY",2019-07-13,2019-06-19
EJ19682734,R.041736.830,"TYCO INTEGRATED FIRE & SECURITY",2019-07-13,2019-06-19
EC15171535,R.051357.006,"MAXIM 2000 INC.",2019-07-13,2019-06-19
EF92872441,R.057854.400,"GOLDER ASSOCIATES LTD.",2019-07-13,2019-06-19
EF92872441,R.057854.500,"GOLDER ASSOCIATES LTD.",2019-07-13,2019-06-19
EP75670422,R.060749.250,"POMERLEAU INC.",2019-07-13,2019-06-13
EJ19662008,R.064594.514,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-13,2019-06-19
EJ19662008,R.064594.519,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-13,2019-06-19
EJ19690410,R.064594.523,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-13,2019-06-19
EJ19690410,R.064594.524,"CHUBB EDWARDS A UTC FIRE & SECURITY",2019-07-13,2019-06-19
EJ19670523,R.064594.555,"LAR-MEX INC.",2019-07-13,2019-06-19
EP75670422,R.069152.255,"POMERLEAU INC.",2019-07-13,2019-06-13
EP75670422,R.079295.250,"POMERLEAU INC.",2019-07-13,2019-06-13
EQ73481309,R.079534.003,"JEFFREY G WALLANS CONSTRUCTION",2019-07-13,2019-07-03
EP75670422,R.083361.216,"POMERLEAU INC.",2019-07-13,2019-06-13
EP75670422,R.083361.250,"POMERLEAU INC.",2019-07-13,2019-06-13
EQ75490230,R.084460.001,"2220742 ONTARIO LTD.",2019-07-13,2019-06-19
EP92291108,R.084588.001,"ACADIA CONSTRUCTION MANAGEMENT LTD.",2019-07-13,2019-06-19
EP75670422,R.086155.250,"POMERLEAU INC.",2019-07-13,2019-06-13
EP75670422,R.086458.215,"POMERLEAU INC.",2019-07-13,2019-06-13
EP75670422,R.088888.216,"POMERLEAU INC.",2019-07-13,2019-06-13
EP9160220,R.093984.001,"M SULLIVAN & SON LIMITED",2019-07-13,2019-06-19
E022582190,R.095594.002,"RYCOM CORPORATION, BUILT ENVIRONMEN",2019-07-13,2019-06-19
E022582190,R.095594.003,"RYCOM CORPORATION, BUILT ENVIRONMEN",2019-07-13,2019-06-19
EP75670422,R.097061.201,"POMERLEAU INC.",2019-07-13,2019-06-13
EJ1961322,,"THYSSENKRUPP ELEVATOR (CANADA)",2019-07-16,2019-06-21
EJ19660100,,"R.E.L. CONTROLS INC.",2019-07-16,2019-06-20
EP07733073,,"THYSSENKRUPP ELEVATOR (CANADA)",2019-07-16,2019-06-21
EJ19670523,R.064594.555,"LAR-MEX INC.",2019-07-16,2019-06-20
EJ19680241,R.064594.556,"BAXTEC MANAGEMENT CORPORATION",2019-07-16,2019-06-21
ET25180083,R.073760.001,"CON-PRO INDUSTRIES CANADA LTD.",2019-07-16,2019-06-20
E160345001,R.077723.001,"MICHAEL CUCCIONE",2019-07-16,2019-06-17
E160345001,R.077724.001,"MICHAEL CUCCIONE",2019-07-16,2019-06-17
E160345001,R.077725.001,"MICHAEL CUCCIONE",2019-07-16,2019-06-17
EQ73490794,R.079099.001,"2099042 ONTARIO LIMITED",2019-07-16,2019-06-14
EQ75190954,R.079166.009,"2220742 ONTARIO LTD.",2019-07-16,2019-06-20
ET25182822,R.079596.001,"REGENT CONSTRUCTION INC.",2019-07-16,2019-06-20
EV38590752,R.082215.001,"QUOREX CONSTRUCTION SERVICES LTD",2019-07-16,2019-06-20
EE47471393,R.082893.365,"POMERLEAU INC.",2019-07-16,2019-06-21
EE47471393,R.082893.366,"POMERLEAU INC.",2019-07-16,2019-06-21
E160345001,R.087167.001,"MICHAEL CUCCIONE",2019-07-16,2019-06-17
EF192176,R.095142.001,"CONSTRUCTION CÔTÉ & FILS INC.",2019-07-16,2019-06-17
EC01591701,R.101427.001,"M.E. PHILLIPS & SON",2019-07-16,2019-06-20
E160345001,R.104454.001,"MICHAEL CUCCIONE",2019-07-16,2019-06-17
700432677,R.104611.214,"PCL CONSTRUCTORS CANADA INC.",2019-07-16,2019-06-15
E899141458,R.016018.001,"PRIME BUILDING MAINTENANCE LTD.",2019-07-17,2019-06-21
EE52092197,R.055145.006,"CONSTRUCTION GALIPEAU INC.",2019-07-17,2019-05-31
700398831,R.014204.301,"ENERCHEM INTERNATIONAL INC.",2019-07-18,2019-06-24
E191717001,R.017173.222,"INDUSTRA-LIARD CONSTRUCTION LTD.",2019-07-18,2019-06-21
EV38582020,R.058018.001,"MARITIME FENCE LTD.",2019-07-18,2019-06-24
EJ19670523,R.064594.555,"LAR-MEX INC.",2019-07-18,2019-06-24
EE52073097,R.065215.002,"MAÇONNERIE DYNAMIQUE LTÉE",2019-07-18,2019-07-17
EQ75172991,R.079166.006,"CONSULTANTS AECOM INC. AECOM",2019-07-18,2019-06-24
ED00192696,R.081199.001,"FITZGERALD & SNOW (2010) LTD.",2019-07-18,2019-06-21
EQ75473161,R.087712.001,"BARRY BRYAN ASSOCIATES",2019-07-18,2019-06-24
E022582190,R.095594.004,"RYCOM CORPORATION, BUILT ENVIRONMEN",2019-07-18,2019-06-24
EJ19670523,R.064594.555,"LAR-MEX INC.",2019-07-19,2019-06-25
EQ73470081,R.069656.001,"JEFFREY G WALLANS CONSTRUCTION",2019-07-19,2019-06-25
EF99792095,R.096388.001,"ELECTRO PRO 2001 INC.",2019-07-19,2019-06-25
EB14490730,R.097716.005,"DILLON CONSULTING LIMITED",2019-07-19,2019-06-25
700398878,,"HONEYWELL LIMITED/HONEYWELL LIMITEE",2019-07-21,2019-06-26
EF66162822,,"TYCO INTEGRATED FIRE & SECURITY",2019-07-21,2019-06-28
EJ19662025,,"HONEYWELL LIMITED/HONEYWELL LIMITEE",2019-07-21,2019-06-26
EJ19670105,,"JOHNSON CONTROLS CANADA LP",2019-07-21,2019-06-26
EP74781099,R.011972.028,"JACQUES LAMONT LTÉE",2019-07-21,2019-06-26
EP74781099,R.011972.028,"JACQUES LAMONT LTÉE",2019-07-21,2019-06-27
E899152075,R.016014.001,"PRIME BUILDING MAINTENANCE LTD.",2019-07-21,2019-06-28
EJ19662553,R.041736.116,"VCI CONTROLS INC.",2019-07-21,2019-06-28
EJ19662553,R.041736.129,"VCI CONTROLS INC.",2019-07-21,2019-06-28
EJ19662553,R.041736.140,"VCI CONTROLS INC.",2019-07-21,2019-06-28
EJ19671537,R.041736.277,"JOHNSON CONTROLS CANADA LP",2019-07-21,2019-06-28
EJ19662553,R.041736.287,"VCI CONTROLS INC.",2019-07-21,2019-06-28
EJ19662553,R.041736.407,"VCI CONTROLS INC.",2019-07-21,2019-06-28
EJ19662553,R.041736.503,"VCI CONTROLS INC.",2019-07-21,2019-06-28
EJ19671270,R.041736.518,"VCI CONTROLS INC.",2019-07-21,2019-06-28
EJ19661833,R.041736.859,"AV-TECH INC.",2019-07-21,2019-06-28
EP635734NB,R.049006.055,"PETER KIEWIT SONS ULC",2019-07-21,2019-07-16
EJ19670523,R.064594.555,"LAR-MEX INC.",2019-07-21,2019-06-28
EB14470034,R.072239.003,"NORTHERN CONTRACTING LIMITED",2019-07-21,2019-06-25
EE52090316,R.077223.310,"TISSEUR INC.",2019-07-21,2019-06-27
ET25183206,R.077551.005,"NDL CONSTRUCTION LTD.",2019-07-21,2019-06-28
EB14491657,R.090751.001,"CBCL LIMITED",2019-07-21,2019-06-26
EB14492654,R.090754.001,"G J CAHILL & COMPANY (1979) LIMI",2019-07-21,2019-06-26
EB14491657,R.090755.001,"CBCL LIMITED",2019-07-21,2019-06-26
EF19056,R.091106.001,"CONSTRUCTION BUGERE INC",2019-07-21,2019-06-28
E022582190,R.095594.006,"RYCOM CORPORATION, BUILT ENVIRONMEN",2019-07-21,2019-06-27
EP91692285,R.096205.011,"TEKNION LIMITED",2019-07-21,2019-06-26
EA01191286,R.100128.001,"TRIDENT CONSTRUCTION LIMITED",2019-07-21,2019-06-28
EE51990272,R.044042.001,"LES ENTREPRISES P E C INC",2019-07-23,2019-06-28
EQ75170968,R.076951.039,"MAPLE REINDERS CONSTRUCTORS LTD.",2019-07-23,2019-06-28
EB20191680,R.095941.001,"J.L. RICHARDS & ASSOCIATES LIMITED",2019-07-23,2019-06-19
EB14490464,R.097263.001,"GW REALTY INC",2019-07-23,2019-06-25
700326520,,"OTIS CANADA INC",2019-07-24,2019-06-30
EFA6614268,,"KONE INC",2019-07-24,2019-06-30
EJ19650044,,"HONEYWELL LIMITED/HONEYWELL LIMITEE",2019-07-24,2019-06-30
EE51717217,R.001991.099,"SIEMENS CANADA LIMITED",2019-07-24,2019-06-30
EF9447439,R.004236.001,"PROCETECH INC.",2019-07-24,2019-06-30
EE51717217,R.004269.099,"SIEMENS CANADA LIMITED",2019-07-24,2019-06-30
E899152075,R.016014.001,"PRIME BUILDING MAINTENANCE LTD.",2019-07-24,2019-06-30
E151176001,R.016017.001,"EVERGREEN BUILDING MAINTENANCE INC.",2019-07-24,2019-06-30
E899141458,R.016018.001,"PRIME BUILDING MAINTENANCE LTD.",2019-07-24,2019-06-30
E899141458,R.016019.001,"PRIME BUILDING MAINTENANCE LTD.",2019-07-24,2019-06-30
EC20132153,R.051357.006,"D.F.S. INC.",2019-07-24,2019-06-30
EJ19680384,R.064594.528,"JOHNSON CONTROLS CANADA LP",2019-07-24,2019-06-30
E072070/C,R.079450.001,"GREEN TIMBERS LIMITED PARTNERSHIP",2019-07-24,2019-06-30
EA00390496,R.083332.001,"CAN-AM PLATFORMS & CONSTRUCTION LTD",2019-07-24,2019-06-30
EB14490922,R.089513.001,"KAREN A DEVEAU",2019-07-24,2019-06-30
E190821001,R.089515.001,"TRAINOR MECHANICAL CONTRACTORS LTD.",2019-07-24,2019-06-28
EC15192778,R.101451.001,"ACADIAN DREDGING LTD",2019-07-24,2019-05-31
EC15180072,R.076412.001,"BIRD CONSTRUCTION GROUP",2019-07-25,2019-06-24
EP78880832,R.083724.211,"ASBEX LTD",2019-07-25,2019-06-28
700460907,R.095612.255,"PCL CONSTRUCTORS CANADA INC.",2019-07-25,2019-06-28
EA00391985,R.100137.001,"R J G CONSTRUCTION LTD.",2019-07-25,2019-07-01
E022691508,,"PALMER ENTERPRISES LTD.",2019-07-26,2019-07-02
EF66170048,,"SIEMENS CANADA LIMITED",2019-07-26,2019-07-02
E425150319,R.016747.001,"JOSEPH BELANGER",2019-07-26,2019-07-02
EF95050233,R.038933.001,"CELEB CONSTRUCTION LTEE",2019-07-26,2019-07-02
EJ19671670,R.041736.118,"COMPLETE ENTRY SYSTEMS AND SERVICES",2019-07-26,2019-07-02
EJ19671670,R.041736.131,"COMPLETE ENTRY SYSTEMS AND SERVICES",2019-07-26,2019-07-02
EJ19671670,R.041736.150,"COMPLETE ENTRY SYSTEMS AND SERVICES",2019-07-26,2019-07-02
EJ19671670,R.041736.173,"COMPLETE ENTRY SYSTEMS AND SERVICES",2019-07-26,2019-07-02
EJ19671670,R.041736.289,"COMPLETE ENTRY SYSTEMS AND SERVICES",2019-07-26,2019-07-02
EJ19671670,R.041736.365,"COMPLETE ENTRY SYSTEMS AND SERVICES",2019-07-26,2019-07-02
EJ19671670,R.041736.444,"COMPLETE ENTRY SYSTEMS AND SERVICES",2019-07-26,2019-07-02
EJ19671670,R.041736.486,"COMPLETE ENTRY SYSTEMS AND SERVICES",2019-07-26,2019-07-02
EJ19671670,R.041736.488,"COMPLETE ENTRY SYSTEMS AND SERVICES",2019-07-26,2019-07-02
EJ19671670,R.041736.550,"COMPLETE ENTRY SYSTEMS AND SERVICES",2019-07-26,2019-07-02
EJ19671670,R.041736.552,"COMPLETE ENTRY SYSTEMS AND SERVICES",2019-07-26,2019-07-02
EJ19671670,R.041736.553,"COMPLETE ENTRY SYSTEMS AND SERVICES",2019-07-26,2019-07-02
EJ19671670,R.041736.554,"COMPLETE ENTRY SYSTEMS AND SERVICES",2019-07-26,2019-07-02
EJ19671670,R.041736.691,"COMPLETE ENTRY SYSTEMS AND SERVICES",2019-07-26,2019-07-02
EJ19671670,R.041736.705,"COMPLETE ENTRY SYSTEMS AND SERVICES",2019-07-26,2019-07-02
EJ19671670,R.041736.719,"COMPLETE ENTRY SYSTEMS AND SERVICES",2019-07-26,2019-07-02
EJ19671670,R.041736.962,"COMPLETE ENTRY SYSTEMS AND SERVICES",2019-07-26,2019-07-02
EJ19671670,R.046344.003,"COMPLETE ENTRY SYSTEMS AND SERVICES",2019-07-26,2019-07-02
EE52092197,R.055145.006,"CONSTRUCTION GALIPEAU INC.",2019-07-26,2019-07-02
EW03891018,R.077181.001,"CHRISTENSEN & MCLEAN ROOFING CO. LT",2019-07-26,2019-07-02
EW03873304,R.077209.001,"INTERWORKS CONTRACTING LTD.",2019-07-26,2019-07-02
E160345001,R.077723.001,"MICHAEL CUCCIONE",2019-07-26,2019-07-02
E160345001,R.077725.001,"MICHAEL CUCCIONE",2019-07-26,2019-07-02
EB14492655,R.082609.001,"ALTERNATIVE CONCRETE TECHNOLOGIES",2019-07-26,2019-07-02
EH90090297,R.086471.212,"ELLISDON CORPORATION",2019-07-26,2019-07-02
E160345001,R.087167.001,"MICHAEL CUCCIONE",2019-07-26,2019-07-02
EP92291669,R.096286.001,"898845 ALBERTA LTD.",2019-07-26,2019-07-02
EA00391137,R.099925.001,"R J G CONSTRUCTION LTD.",2019-07-26,2019-07-02
E160345001,R.104454.001,"MICHAEL CUCCIONE",2019-07-26,2019-07-02
E022691558,,"ECONOMY ELECTRIC LTD",2019-07-27,2019-07-03
EJ19611374,,"THYSSENKRUPP ELEVATOR (CANADA)",2019-07-27,2019-07-03
EJ1961322,,"THYSSENKRUPP ELEVATOR (CANADA)",2019-07-27,2019-07-03
EJ19682477,,"CUMMINS CANADA ULC",2019-07-27,2019-07-03
EP07733073,,"THYSSENKRUPP ELEVATOR (CANADA)",2019-07-27,2019-07-03
EP758A0247,R.008609.328,"ACME FUTURE SECURITY CONTROLS INC.",2019-07-27,2019-07-02
EJ19641781,R.041736.176,"GENREP LTD/LTEE",2019-07-27,2019-07-03
EJ19671602,R.041736.704,"PIVOTECH DOORS INC.",2019-07-27,2019-07-03
EP91682156,R.070731.013,"ELLISDON CORPORATION",2019-07-27,2019-06-30
EF181551,R.073661.100,"BRITTON ELECTRIQUE CO",2019-07-27,2019-07-03
EP92290895,R.078549.001,"PIPE QUEST PROJECTS LTD.",2019-07-27,2019-07-03
E072070/C,R.079450.001,"GREEN TIMBERS LIMITED PARTNERSHIP",2019-07-27,2019-07-03
EF190865,R.083343.001,"LES COUVERTURES ST-LEONARD",2019-07-27,2019-07-03
EE52083316,R.087053.001,"LES CONSTRUCTIONS BE-CON INC.",2019-07-27,2019-07-03
EP94191698,R.087528.003,"ELLISDON CORPORATION",2019-07-27,2019-06-30
EB14490702,R.095833.001,"DEXTER CONSTRUCTION COMPANY LIMITED",2019-07-27,2019-07-03
EP92292560,R.099828.001,"MCKNIGHT ENTERPRISES LTD.",2019-07-27,2019-07-03
EA00392238,R.100133.001,"B & R ENTERPRISES LIMITED",2019-07-27,2019-07-03
EP00812240,,"4192338 CANADA INC.",2019-07-30,2019-07-05
EQ151518,,"GDI SERVICES (CANADA) LP",2019-07-30,2019-07-04
EF95052435,R.003629.001,"NORDMEC CONSTRUCTION INC.",2019-07-30,2019-07-04
EN19603874,R.041736.166,"OTIS CANADA INC",2019-07-30,2019-07-05
EJ19652022,R.041736.172,"SIEMENS CANADA LIMITED",2019-07-30,2019-07-04
EJ1960401,R.041736.266,"OTIS CANADA INC",2019-07-30,2019-07-04
EP78812096,R.041736.302,"OTIS CANADA INC",2019-07-30,2019-07-05
EJ19670124,R.041736.845,"OTIS CANADA INC",2019-07-30,2019-07-05
EE51993023,R.062121.001,"HAMEL CONSTRUCTION INC.",2019-07-30,2019-07-05
700250389,R.064594.561,"4192338 CANADA INC.",2019-07-30,2019-07-04
EJ19662173,R.064595.020,"MODERN NIAGARA OTTAWA INC.",2019-07-30,2019-07-06
ET25192272,R.067379.005,"ELLISDON CORPORATION",2019-07-30,2019-07-05
ET25192272,R.067379.012,"ELLISDON CORPORATION",2019-07-30,2019-07-05
EQ73482412,R.068488.001,"QUINAN CONSTRUCTION LIMITED",2019-07-30,2019-07-04
EP92280017,R.072512.001,"MARTECH ELECTRICAL SYSTEMS LTD.",2019-07-30,2019-07-04
EF182916,R.075573.001,"CONSTRUCTION SOCAM LTEE",2019-07-30,2019-07-05
EP92280781,R.075721.001,"L. W. DENNIS CONTRACTING LTD.",2019-07-30,2019-07-05
EC15180072,R.076412.001,"BIRD CONSTRUCTION GROUP",2019-07-30,2019-07-04
EB14471122,R.076836.004,"D J LOWE (1980) LIMITED",2019-07-30,2019-07-04
EV38561027,R.077058.001,"KONTZAMANIS GRAUMANN SMITH",2019-07-30,2019-05-23
EV38561027,R.077058.001,"KONTZAMANIS GRAUMANN SMITH",2019-07-30,2019-06-27
EE52080515,R.077223.110,"ROXBORO EXCAVATION INC.",2019-07-30,2019-07-04
EC01593152,R.089242.001,"MAXIM 2000 INC.",2019-07-30,2019-07-04
EE52092456,R.090297.150,"CONSTRUCTION DERIC INC",2019-07-30,2019-07-04
700433501,R.104049.010,"CONSTRUCTION PROFEX INC.",2019-07-30,2019-07-05
EP91682075,,"RYCOM CORPORATION, BUILT ENVIRONMEN",2019-07-31,2019-07-04
EB20162450,R.024343.002,"COASTAL RESTORATION & MASONRY",2019-07-31,2019-06-30
ET25181955,R.065684.001,"GRAHAM CONSTRUCTION AND",2019-07-31,2019-07-04
EP91691332,R.078445.006,"K.C.E. CONSTRUCTION LTD.",2019-07-31,2019-07-02
EE47471393,R.082893.560,"POMERLEAU INC.",2019-07-31,2019-07-05
E192389001,R.090408.001,"HOULE ELECTRIC LIMITED",2019-07-31,2019-07-03
E192389001,R.090408.002,"HOULE ELECTRIC LIMITED",2019-07-31,2019-07-03
ED02110512,,"THYSSENKRUPP ELEVATOR (CANADA) LTD.",2019-08-01,2019-07-08
E899141456,R.016016.001,"BEE-CLEAN BUILDING MAINTENANCE",2019-08-01,2019-07-08
700395882,R.017173.214,"WOOD CANADA LIMITED",2019-08-01,2019-07-08
EC15171535,R.051357.006,"MAXIM 2000 INC.",2019-08-01,2019-07-05
EP91682904,R.065220.386,"3955788 CANADA INC.",2019-08-01,2019-07-08
EV38580231,R.068737.008,"CCR CONSTRUCTION LTD.",2019-08-01,2019-07-03
700406797,R.073326.007,"SASKATOON OFFICE DEVELOPMENT CORP.",2019-08-01,2019-07-08
EB14492215,R.082164.004,"GREENFIELD CONSTRUCTION LTD.",2019-08-01,2019-07-01
EP75000116,R.086460.342,"TERAMACH TECHNOLOGIES INC.",2019-08-01,2019-07-08
E191866001,R.089467.002,"ISLAND TEMPERATURE CONTROLS LTD.",2019-08-01,2019-07-08
E191042001,R.090442.002,"CYMI CANADA INC",2019-08-01,2019-07-08
EB14492660,R.097722.005,"BALODIS INCORPORATED",2019-08-01,2019-07-08
E192509001,R.098470.001,"MOHAMMAD HUSSAIN",2019-08-01,2019-07-03
E191080001,R.017173.321,"INTEROUTE CONSTRUCTION LTD.",2019-08-02,2019-07-09
EQ44772597,R.050927.202,"MILESTONE ENVIRONMENTAL",2019-08-02,2019-07-09
EW03892824,R.072604.001,"SHUNDA CONSULTING & CONSTRUCTION",2019-08-02,2019-07-09
ET25191329,R.075255.006,"CANOTECH CONSULTANTS LTD",2019-08-02,2019-07-09
E180351001,R.078656.001,"LEC ENGINEERING CONTRACTING LTD.",2019-08-02,2019-07-02
700462048,R.079839.145,"TALIGENT CONSULTING INC.",2019-08-02,2019-07-09
EV38582823,R.080653.001,"ALLIANCE ENERGY LTD.",2019-08-02,2019-07-05
EP91682098,R.081640.048,"BRAWN CONSTRUCTION LTD",2019-08-02,2019-07-09
EJ19672264,R.087000.002,"SIEMENS CANADA LIMITED",2019-08-02,2019-07-09
EE52092457,R.090297.200,"T3P CONSTRUCTION INC",2019-08-02,2019-07-09
EP73183336,R.094977.063,"2452758 ONTARIO LTD.",2019-08-02,2019-07-09
EE52000012,R.100604.100,"BRIQUETAL LTÉE",2019-08-02,2019-07-09
